Movie_ID,Title,Genre,Budget_Millions,IMDB_Rating,User_Review,Box_Office_Millions
tt1002265,Movie Title 2266,Sci-Fi,94.25,8.2,Incredible performance by the lead. Incredible performance by the lead.,187.42
tt1002266,Movie Title 2267,Thriller,26.29,5.3,An average popcorn flick. Absolutely loved it!,56.71
tt1002267,Movie Title 2268,Sci-Fi,228.82,8.4,A masterpiece. Highly recommend seeing this in theaters.,381.25
tt1002268,Movie Title 2269,Romance,82.12,4.4,The plot made no sense. I fell asleep halfway through.,52.21
tt1002269,Movie Title 2270,Drama,46.55,5.7,An average popcorn flick. A complete waste of time.,67.7
tt1002270,Movie Title 2271,Horror,28.6,5.7,An average popcorn flick. Great acting and amazing visuals.,48.63
tt1002271,Movie Title 2272,Romance,67.8,5.8,An average popcorn flick. Incredible performance by the lead.,69.34
tt1002272,Movie Title 2273,Comedy,81.49,6.1,"It was okay, but could have been better. Absolutely loved it!",79.09
tt1002273,Movie Title 2274,Romance,86.96,6.7,Started great but fell flat at the end. Don't bother watching this.,114.71
tt1002274,Movie Title 2275,Sci-Fi,245.95,5.9,An average popcorn flick. Boring and uninspired.,510.14
tt1002275,Movie Title 2276,Drama,19.07,6.3,"Some good moments, but largely forgettable. Great acting and amazing visuals.",22.39
tt1002276,Movie Title 2277,Action,242.05,8.0,A masterpiece. Incredible performance by the lead.,460.86
tt1002277,Movie Title 2278,Comedy,45.79,4.7,"Good visuals, but weak story. Worst movie I've seen recently.",26.95
tt1002278,Movie Title 2279,Thriller,26.63,9.6,The plot was gripping and the characters were so well-written. A thrilling ride from start to finish.,62.27
tt1002279,Movie Title 2280,Drama,33.14,3.4,Terrible movie. CGI was awful and acting was wooden.,18.53
tt1002280,Movie Title 2281,Romance,50.42,3.9,Boring and uninspired. Boring and uninspired.,87.26
tt1002281,Movie Title 2282,Thriller,23.67,7.8,The plot was gripping and the characters were so well-written. Absolutely loved it!,50.46
tt1002282,Movie Title 2283,Romance,84.99,7.4,"Good visuals, but weak story. Terrible movie.",65.84
tt1002283,Movie Title 2284,Romance,62.67,6.1,"Good visuals, but weak story. Terrible movie.",6.27
tt1002284,Movie Title 2285,Horror,19.12,5.9,"Good visuals, but weak story. Absolutely loved it!",18.35
tt1002285,Movie Title 2286,Action,71.1,8.2,Incredible performance by the lead. Incredible performance by the lead.,161.61
tt1002286,Movie Title 2287,Action,240.12,9.6,One of the best movies of the year. Incredible performance by the lead.,297.01
tt1002287,Movie Title 2288,Romance,97.85,7.9,Highly recommend seeing this in theaters. Incredible performance by the lead.,157.35
tt1002288,Movie Title 2289,Romance,17.47,6.1,An average popcorn flick. Great acting and amazing visuals.,9.69
tt1002289,Movie Title 2290,Horror,31.31,5.7,Started great but fell flat at the end. Highly recommend seeing this in theaters.,33.89
tt1002290,Movie Title 2291,Comedy,82.11,4.6,an average popcorn flick. a complete waste of time.,93.54
tt1002291,Movie Title 2292,Comedy,54.53,7.8,a thrilling ride from start to finish. absolutely loved it!,105.26
tt1002292,Movie Title 2293,Thriller,27.48,5.0,An average popcorn flick. Worst movie I've seen recently.,51.47
tt1002293,Movie Title 2294,Romance,35.24,5.1,An average popcorn flick. The plot was gripping and the characters were so well-written.,50.53
tt1002294,Movie Title 2295,Comedy,25.45,3.7,The plot made no sense. Boring and uninspired.,22.4
tt1002295,Movie Title 2296,Horror,33.3,7.0,"It was okay, but could have been better. CGI was awful and acting was wooden.",33.04
tt1002296,Movie Title 2297,Comedy,35.5,7.6,great acting and amazing visuals. one of the best movies of the year.,41.47
tt1002297,Movie Title 2298,Comedy,64.77,6.4,"Good visuals, but weak story. Terrible movie.",92.53
tt1002298,Movie Title 2299,Thriller,35.67,6.3,An average popcorn flick. CGI was awful and acting was wooden.,33.31
tt1002299,Movie Title 2300,Horror,48.37,3.8,a complete waste of time. the plot made no sense.,44.73
tt1002300,Movie Title 2301,Action,74.05,7.9,Incredible performance by the lead. A masterpiece.,167.99
tt1002301,Movie Title 2302,Drama,43.65,7.2,"It was okay, but could have been better. A thrilling ride from start to finish.",58.19
tt1002302,Movie Title 2303,Romance,38.88,6.8,"it was okay, but could have been better. absolutely loved it!",21.15
tt1002303,Movie Title 2304,Thriller,42.07,5.7,"it was okay, but could have been better. a masterpiece.",58.46
tt1002304,Movie Title 2305,Horror,37.04,4.4,Terrible movie. CGI was awful and acting was wooden.,3.7
tt1002305,Movie Title 2306,Thriller,40.25,5.6,Started great but fell flat at the end. Don't bother watching this.,4.02
tt1002306,Movie Title 2307,Drama,43.87,5.8,"Some good moments, but largely forgettable. Worst movie I've seen recently.",47.28
tt1002307,Movie Title 2308,Romance,71.7,4.5,Worst movie I've seen recently. Worst movie I've seen recently.,54.19
tt1002308,Movie Title 2309,Drama,83.44,6.4,An average popcorn flick. I fell asleep halfway through.,165.9
tt1002309,Movie Title 2310,Drama,36.86,4.4,worst movie i've seen recently. a complete waste of time.,49.24
tt1002310,Movie Title 2311,Thriller,15.62,5.8,an average popcorn flick. highly recommend seeing this in theaters.,13.6
tt1002311,Movie Title 2312,Action,237.23,3.1,I fell asleep halfway through. Boring and uninspired.,187.92
tt1002312,Movie Title 2313,Horror,44.3,4.0,Don't bother watching this. CGI was awful and acting was wooden.,12.82
tt1002313,Movie Title 2314,Action,91.46,4.2,Worst movie I've seen recently. Terrible movie.,31.63
tt1002314,Movie Title 2315,Thriller,35.48,7.4,"It was okay, but could have been better. The plot made no sense.",22.85
tt1002315,Movie Title 2316,Comedy,15.93,5.9,"Some good moments, but largely forgettable. Don't bother watching this.",8.78
tt1002316,Movie Title 2317,Horror,47.16,8.8,A masterpiece. The plot was gripping and the characters were so well-written.,56.03
tt1002317,Movie Title 2318,Sci-Fi,101.02,5.2,"It was okay, but could have been better. I fell asleep halfway through.",81.18
tt1002318,Movie Title 2319,Comedy,25.66,3.4,The plot made no sense. Terrible movie.,30.16
tt1002319,Movie Title 2320,Thriller,27.79,3.8,A complete waste of time. I fell asleep halfway through.,29.44
tt1002320,Movie Title 2321,Horror,18.28,7.4,An average popcorn flick. The plot was gripping and the characters were so well-written.,30.65
tt1002321,Movie Title 2322,Action,88.52,7.5,A thrilling ride from start to finish. One of the best movies of the year.,43.74
tt1002322,Movie Title 2323,Comedy,42.36,6.9,"It was okay, but could have been better. One of the best movies of the year.",36.99
tt1002323,Movie Title 2324,Romance,57.26,6.2,"It was okay, but could have been better. The plot was gripping and the characters were so well-written.",30.24
tt1002324,Movie Title 2325,Drama,81.73,5.2,An average popcorn flick. Terrible movie.,93.15
tt1002325,Movie Title 2326,Drama,59.32,7.9,A thrilling ride from start to finish. A masterpiece.,113.85
tt1002326,Movie Title 2327,Horror,33.31,7.2,An average popcorn flick. Great acting and amazing visuals.,35.02
tt1002327,Movie Title 2328,Drama,70.96,6.4,"Good visuals, but weak story. Great acting and amazing visuals.",78.13
tt1002328,Movie Title 2329,Sci-Fi,116.59,4.8,An average popcorn flick. Worst movie I've seen recently.,151.36
tt1002329,Movie Title 2330,Comedy,63.18,8.1,Highly recommend seeing this in theaters. A masterpiece.,94.17
tt1002330,Movie Title 2331,Action,100.36,6.6,"It was okay, but could have been better. The plot made no sense.",142.43
tt1002331,Movie Title 2332,Comedy,81.42,4.7,"It was okay, but could have been better. Boring and uninspired.",133.96
tt1002332,Movie Title 2333,Drama,65.03,4.9,An average popcorn flick. Absolutely loved it!,106.31
tt1002333,Movie Title 2334,Horror,9.86,6.7,"Some good moments, but largely forgettable. Incredible performance by the lead.",9.78
tt1002334,Movie Title 2335,Sci-Fi,154.13,6.6,Started great but fell flat at the end. Boring and uninspired.,334.58
tt1002335,Movie Title 2336,Thriller,24.01,6.0,"Good visuals, but weak story. A thrilling ride from start to finish.",27.81
tt1002336,Movie Title 2337,Action,117.11,7.8,A thrilling ride from start to finish. The plot was gripping and the characters were so well-written.,81.8
tt1002337,Movie Title 2338,Drama,86.26,6.0,"Good visuals, but weak story. Don't bother watching this.",101.57
tt1002338,Movie Title 2339,Comedy,16.71,7.3,"Some good moments, but largely forgettable. A complete waste of time.",24.32
tt1002339,Movie Title 2340,Romance,72.39,7.4,"It was okay, but could have been better. The plot made no sense.",123.33
tt1002340,Movie Title 2341,Romance,65.59,6.2,"It was okay, but could have been better. Terrible movie.",83.13
tt1002341,Movie Title 2342,Romance,84.57,5.5,"Some good moments, but largely forgettable. Don't bother watching this.",127.23
tt1002342,Movie Title 2343,Comedy,73.78,5.7,An average popcorn flick. A complete waste of time.,66.06
tt1002343,Movie Title 2344,Sci-Fi,117.55,6.9,"It was okay, but could have been better. The plot made no sense.",11.75
tt1002344,Movie Title 2345,Romance,52.91,4.2,Boring and uninspired. Boring and uninspired.,85.56
tt1002345,Movie Title 2346,Action,109.73,7.1,"Good visuals, but weak story. Don't bother watching this.",187.45
tt1002346,Movie Title 2347,Drama,87.2,4.8,"Good visuals, but weak story. Absolutely loved it!",83.88
tt1002347,Movie Title 2348,Drama,72.66,6.1,An average popcorn flick. Don't bother watching this.,37.38
tt1002348,Movie Title 2349,Thriller,7.93,6.3,an average popcorn flick. i fell asleep halfway through.,10.45
tt1002349,Movie Title 2350,Romance,91.28,6.3,Started great but fell flat at the end. A complete waste of time.,166.46
tt1002350,Movie Title 2351,Comedy,76.99,8.3,Incredible performance by the lead. A masterpiece.,146.7
tt1002351,Movie Title 2352,Thriller,24.43,6.2,"Some good moments, but largely forgettable. A masterpiece.",48.32
tt1002352,Movie Title 2353,Romance,94.69,2.0,I fell asleep halfway through. Don't bother watching this.,9.47
tt1002353,Movie Title 2354,Horror,40.33,6.8,"Good visuals, but weak story. CGI was awful and acting was wooden.",81.06
tt1002354,Movie Title 2355,Drama,26.18,7.3,"Good visuals, but weak story. Incredible performance by the lead.",37.54
tt1002355,Movie Title 2356,Romance,77.77,9.7,One of the best movies of the year. Absolutely loved it!,132.83
tt1002356,Movie Title 2357,Thriller,42.35,4.4,A complete waste of time. The plot made no sense.,42.18
tt1002357,Movie Title 2358,Sci-Fi,113.45,6.9,"good visuals, but weak story. a masterpiece.",54.41
tt1002358,Movie Title 2359,Sci-Fi,60.34,7.1,"Good visuals, but weak story. A masterpiece.",72.88
tt1002359,Movie Title 2360,Horror,10.97,6.1,Started great but fell flat at the end. Worst movie I've seen recently.,4.91
tt1002360,Movie Title 2361,Romance,56.54,6.0,an average popcorn flick. a thrilling ride from start to finish.,111.94
tt1002361,Movie Title 2362,Comedy,81.09,5.2,An average popcorn flick. Don't bother watching this.,94.92
tt1002362,Movie Title 2363,Horror,12.03,3.4,The plot made no sense. CGI was awful and acting was wooden.,1.2
tt1002363,Movie Title 2364,Thriller,38.46,3.7,A complete waste of time. Don't bother watching this.,54.3
tt1002364,Movie Title 2365,Romance,25.37,7.1,An average popcorn flick. Terrible movie.,17.61
tt1002365,Movie Title 2366,Sci-Fi,134.69,4.6,Started great but fell flat at the end. Absolutely loved it!,126.93
tt1002366,Movie Title 2367,Action,182.58,5.8,"It was okay, but could have been better. Don't bother watching this.",272.35
tt1002367,Movie Title 2368,Horror,27.12,5.3,"Good visuals, but weak story. Absolutely loved it!",31.21
tt1002368,Movie Title 2369,Horror,32.27,7.9,A thrilling ride from start to finish. Highly recommend seeing this in theaters.,61.93
tt1002369,Movie Title 2370,Action,190.82,4.7,"Some good moments, but largely forgettable. The plot was gripping and the characters were so well-written.",387.46
tt1002370,Movie Title 2371,Romance,87.25,6.5,An average popcorn flick. A complete waste of time.,139.61
tt1002371,Movie Title 2372,Action,236.31,8.1,The plot was gripping and the characters were so well-written. A masterpiece.,663.92
tt1002372,Movie Title 2373,Horror,25.45,6.6,"Good visuals, but weak story. I fell asleep halfway through.",12.91
tt1002373,Movie Title 2374,Action,125.99,7.0,an average popcorn flick. don't bother watching this.,175.13
tt1002374,Movie Title 2375,Thriller,20.76,4.9,"Some good moments, but largely forgettable. One of the best movies of the year.",18.72
tt1002375,Movie Title 2376,Comedy,14.32,7.1,"It was okay, but could have been better. The plot was gripping and the characters were so well-written.",30.63
tt1002376,Movie Title 2377,Romance,78.46,6.8,"Good visuals, but weak story. Absolutely loved it!",62.95
tt1002377,Movie Title 2378,Thriller,16.41,5.9,started great but fell flat at the end. one of the best movies of the year.,13.14
tt1002378,Movie Title 2379,Horror,10.26,6.1,"good visuals, but weak story. the plot was gripping and the characters were so well-written.",10.75
tt1002379,Movie Title 2380,Drama,62.89,5.9,"It was okay, but could have been better. Great acting and amazing visuals.",72.96
tt1002380,Movie Title 2381,Horror,33.83,4.1,I fell asleep halfway through. Worst movie I've seen recently.,17.95
tt1002381,Movie Title 2382,Comedy,28.62,5.0,An average popcorn flick. Absolutely loved it!,54.53
tt1002382,Movie Title 2383,Action,85.93,7.4,"Some good moments, but largely forgettable. A complete waste of time.",205.55
tt1002383,Movie Title 2384,Sci-Fi,221.73,6.9,"Good visuals, but weak story. Don't bother watching this.",267.18
tt1002384,Movie Title 2385,Horror,35.31,7.0,Started great but fell flat at the end. Incredible performance by the lead.,37.48
tt1002385,Movie Title 2386,Romance,49.74,4.6,"it was okay, but could have been better. a thrilling ride from start to finish.",83.92
tt1002386,Movie Title 2387,Comedy,96.11,6.8,Started great but fell flat at the end. Incredible performance by the lead.,127.53
tt1002387,Movie Title 2388,Horror,45.57,7.7,One of the best movies of the year. The plot was gripping and the characters were so well-written.,56.27
tt1002388,Movie Title 2389,Romance,99.6,5.9,"some good moments, but largely forgettable. worst movie i've seen recently.",38.23
tt1002389,Movie Title 2390,Drama,56.82,5.4,Started great but fell flat at the end. I fell asleep halfway through.,35.34
tt1002390,Movie Title 2391,Comedy,49.92,6.7,an average popcorn flick. cgi was awful and acting was wooden.,64.15
tt1002391,Movie Title 2392,Drama,73.44,6.9,An average popcorn flick. Highly recommend seeing this in theaters.,76.34
tt1002392,Movie Title 2393,Action,180.73,6.7,Started great but fell flat at the end. Incredible performance by the lead.,235.09
tt1002393,Movie Title 2394,Horror,46.95,7.9,Great acting and amazing visuals. Incredible performance by the lead.,92.45
